API Number,Job End Date (File A),FirstProdDate (File B),ENVWellStatus,API14,api10,state,refrac_date,first_prod_dt,well_age_yrs,job_year,refrac_seq,well_n_refracs,is_injector,lat,lon,operator,county,tvd_ft,frac_water_bbl,dist_nearest_ft,n_offsets_660ft,n_offsets_1320ft,n_offsets_2640ft,n_offsets_2640ft_pre_refrac,known_injector_within_radius,incremental_oil_12mo,relative_uplift,success_flag,label_status,months_on_prod_at_refrac,cum_oil_at_refrac,cum_water_at_refrac,cum_gas_at_refrac,last6_oil_rate,last12_oil_rate,ip30_oil,ip90_oil,peak_oil,months_to_peak,underperf_ratio,pre_arps_Di,pre_arps_b,water_cut_at_refrac,gor_at_refrac,TVD_FT,MD_FT,PlugbackMeasuredDepth_FT,PlugbackTrueVerticalDepth_FT,NumberOfStrings,PerfInterval_FT,UpperPerf_FT,LowerPerf_FT,LateralLength_FT,FracStages,AverageStageSpacing_FT,Proppant_LBS,ProppantIntensity_LBSPerFT,ProppantLoading_LBSPerGAL,TotalFluidPumped_BBL,FluidIntensity_BBLPerFT,TotalWaterPumped_GAL,WaterIntensity_GALPerFT,AcidVolume_BBL,Bottom_Hole_Temp_DEGF,Biocide_LBS,Breaker_LBS,Buffer_LBS,ClayControl_LBS,CrossLinker_LBS,FrictionReducer_LBS,GellingAgent_LBS,IronControl_LBS,ScaleInhibitor_LBS,Surfactant_LBS,Energizer_LBS,Diverter_LBS,OilTestRate_BBLPerDAY,TestRate_BOEPerDAY,GasTestRate_MCFPerDAY,WaterTestRate_BBLPerDAY,FlowingTubingPressure_PSI,ChokeSize_64IN,First3MonthOil_BBL,First12MonthOil_BBL,First3MonthProd_BOE,First12MonthProd_BOE,WHLiquids_PCT,GOR_ScfPerBbl,ENVProppantType,ENVProppantBrand,ENVProducingMethod,ENVWellboreStatus,InjectorWellClass,Formation,Field,ENVBasin,ENVPlay,ENVSubPlay,ENVInterval,ENVRegion,orig_proppant_lbs,orig_fluid_bbl,orig_frac_stages,orig_proppant_intensity,n_formation_tops,shallowest_top_ft,deepest_top_ft,formation_column_ft
30015317860000,2017-05-22 10:14:00,2001-10-01,PRODUCING,30015317860000,3001531786,NM,2017-05-22 10:14:00,2001-10-01,15.638603696098563,2017,1,1,False,32.813763,-103.997376,COG Operating LLC,Eddy,7000.0,503367.0,662.5034338853535,0.0,2.0,7.0,0.0,0.0,-1.2068934003299588e-05,-1.0,0.0,ok,188.0,48252.0,125078.0,140994.0,0.0,0.0,825.0,1478.6666666666667,2116.0,6.0,0.0,4.828945562896503,0.0368950799197226,,,5020.0,5020.0,4439.0,,2.0,189.0,4489.0,4678.0,,2.0,,751129.0,975.0,1.49,11985.0,48.0,503367.0,2002.0,,,277.0,5997.0,,,2583.0,,21608.0,10497.0,,2386.0,,,121.0,143.0,131.0,446.0,,,4436.0,18306.0,5649.0,24794.0,68.0,2759.0,,,PUMPING,PRODUCING,,SR-Q-G-SA,GRAYBURG JACKSON,DELAWARE,DELAWARE,DELAWARE NORTHWEST MARGIN,DELAWARE VERTICAL,PERMIAN,,,,,4.0,2174.0,4482.0,2308.0
30015317870000,2018-05-29 05:00:00,2001-08-01,PRODUCING,30015317870000,3001531787,NM,2018-05-29 05:00:00,2001-08-01,16.824093086926762,2018,1,1,False,32.8173,-103.9954,COG Operating LLC,Eddy,5815.0,646556.0,34.09711186733878,2.0,3.0,8.0,2.0,0.0,2572.7833620533256,9.925224640027142,0.0,ok,202.0,23177.0,77190.0,119951.0,16.166666666666668,23.166666666666668,100.0,585.6666666666666,961.0,2.0,0.039556061468412,0.0871115799970332,1.0467270356560683e-06,0.6596491228070176,12721.649484536085,5020.0,6620.0,4312.0,,4.0,448.0,4415.0,4863.0,,1.0,,828295.0,1076.0,1.28,2226.0,5.0,93499.0,209.0,,,353.0,9698.0,,,3272.0,,25604.0,10497.0,,2765.0,,,50.0,67.0,104.0,423.0,,,1757.0,8052.0,2719.0,12383.0,57.0,4474.0,,,PUMPING,PRODUCING,,SR-Q-G-SA,GRAYBURG JACKSON,PERMIAN OTHER,YESO,YESO,LOWER BLINEBRY,PERMIAN,,2226.0,,,5.0,2128.0,4330.0,2202.0
30015317890000,2018-06-27 08:53:00,2001-07-01,PRODUCING,30015317890000,3001531789,NM,2018-06-27 08:53:00,2001-07-01,16.98836413415469,2018,1,1,False,32.81773,-103.990875,COG Operating LLC,Eddy,4354.0,507613.0,1113.4450230569803,0.0,1.0,7.0,6.0,0.0,6340.176044123099,16.05823544835727,0.0,ok,204.0,57502.0,175645.0,256818.0,24.33333333333333,34.75,969.0,2418.6666666666665,3191.0,1.0,0.0143674200661521,0.060792055514328,1.0008160713134077e-06,0.7671451355661882,23383.561643835616,5050.0,5050.0,4355.0,,3.0,430.0,4441.0,4871.0,,2.0,,750949.0,957.0,1.48,12086.0,15.0,507613.0,647.0,,,288.0,10538.0,,,2515.0,,21544.0,10497.0,,1844.0,,,169.0,203.0,205.0,453.0,,,7256.0,26214.0,9637.0,36449.0,61.0,3852.0,,,PUMPING,PRODUCING,,SR-Q-G-SA,GRAYBURG JACKSON,PERMIAN OTHER,YESO,YESO,LOWER BLINEBRY,PERMIAN,,,,,3.0,2144.0,4358.0,2214.0
30015318540000,2018-06-18 10:07:00,2001-10-01,PRODUCING,30015318540000,3001531854,NM,2018-06-18 10:07:00,2001-10-01,16.711841204654345,2018,1,1,False,32.813755,-103.9888,COG Operating LLC,Eddy,4170.0,1162020.0,1340.9960941016225,0.0,0.0,5.0,4.0,0.0,3279.999987931066,271772137.21065426,0.0,ok,201.0,31350.0,301485.0,135888.0,0.0,0.0,186.0,436.0,660.0,5.0,0.0,4.828945562896503,0.0368950799197226,,,5064.0,5064.0,4517.0,,3.0,117.0,4601.0,4718.0,,2.0,,752357.0,967.0,0.65,27667.0,36.0,1162020.0,1494.0,,,660.0,,,,,6970.0,,10525.0,,5550.0,,,14.0,18.0,25.0,523.0,,,1308.0,5429.0,1490.0,7480.0,59.0,4191.0,,,PUMPING,PRODUCING,,SR-Q-G-SA,GRAYBURG JACKSON,DELAWARE,DELAWARE,DELAWARE NORTHWEST MARGIN,DELAWARE VERTICAL,PERMIAN,,,,,3.0,2242.0,4519.0,2277.0
30015319770000,2013-07-27 00:00:00,2002-04-01,PRODUCING,30015319770000,3001531977,NM,2013-07-27 00:00:00,2002-04-01,11.321013004791238,2013,1,1,False,32.82332949621353,-103.87019998425671,Chevron USA Inc.,Eddy,5120.0,104328.0,1159.4664947453666,0.0,1.0,4.0,3.0,0.0,2965.1394558712736,2.231339826419018,0.0,ok,136.0,42538.0,145724.0,134792.0,90.5,118.16666666666669,1052.0,1144.3333333333333,1615.0,1.0,0.1032624526653073,0.066362323023294,1.0023711981841467e-06,0.8854913538591311,2985.267034990792,6471.0,6472.0,5400.0,,3.0,323.0,4841.0,5164.0,,,,131412.0,,1.26,2226.0,7.0,93499.0,289.0,,,28.0,525.0,,,1111.0,11.0,11347.0,19529.0,198.0,918.0,,110.0,85.0,109.0,141.0,171.0,,,3433.0,9938.0,5608.0,16038.0,66.0,3140.0,,,PUMPING,PRODUCING,,PADDOCK,FREN,PERMIAN OTHER,YESO,YESO,DRINKARD,PERMIAN,,2226.0,,,6.0,1668.0,4841.0,3173.0
30015322400000,2018-02-02 00:00:00,2002-10-01,PRODUCING,30015322400000,3001532240,NM,2018-02-02 00:00:00,2002-10-01,15.340177960301164,2018,1,1,False,32.436990068345125,-103.75055449745176,Occidental Oil and Gas,Eddy,8350.0,45955.0,927.4530699776548,0.0,1.0,4.0,4.0,1.0,126.55125179736136,0.2176481627805611,0.0,ok,185.0,44837.0,108094.0,146278.0,34.5,52.083333333333336,1241.0,1365.6666666666667,1762.0,1.0,0.0381376617036856,0.0882375393803205,1.071422311552061e-06,0.8151785714285714,0.0,8350.0,8350.0,8265.0,,,12.0,6916.0,6928.0,,,,51248.0,,1.12,1094.0,,45955.0,,,,584.0,55.0,,,42.0,,2108.0,,,10.0,,,100.0,114.0,85.0,167.0,,,4097.0,11506.0,4613.0,13582.0,66.0,3156.0,,,PUMPING,PRODUCING,,DELAWARE,LOST TANK,DELAWARE,DELAWARE,DELAWARE NORTHEAST,DELAWARE VERTICAL,PERMIAN,,,,,6.0,3546.0,8152.0,4606.0
30015325950000,2012-11-03 00:00:00,2003-04-01,PRODUCING,30015325950000,3001532595,NM,2012-11-03 00:00:00,2003-04-01,9.593429158110885,2012,1,1,False,32.826339378604686,-103.88038029004342,Chevron USA Inc.,Lea,5265.0,130875.0,1327.1165135627286,0.0,0.0,8.0,5.0,0.0,10177.390287246695,94.57687439960364,0.0,ok,116.0,62627.0,485144.0,148591.0,26.666666666666668,25.0,952.0,1886.6666666666667,2738.0,3.0,0.0132508833922261,3.718776080814375,1.1999999999999995,0.9779218987167104,2412.5,5265.0,5265.0,5219.0,,3.0,255.0,4790.0,5045.0,,3.0,,,,,2384.0,9.0,100128.0,393.0,,,,,,,,,,,,,,,66.0,76.0,57.0,469.0,,,5660.0,18634.0,6847.0,23862.0,65.0,3168.0,,,PUMPING,PRODUCING,,PADDOCK,FREN,PERMIAN OTHER,YESO,YESO,UPPER BLINEBRY,PERMIAN,,2384.0,3.0,,5.0,1542.0,4702.0,3160.0
30015325960000,2012-10-29 00:00:00,2003-04-01,PRODUCING,30015325960000,3001532596,NM,2012-10-29 00:00:00,2003-04-01,9.579739904175222,2012,1,1,False,32.82591940629242,-103.8760801655556,Chevron USA Inc.,Lea,5305.0,181440.0,1327.1165135627286,0.0,0.0,4.0,0.0,0.0,2822.001708956256,1.8089774361663855,0.0,ok,115.0,52794.0,113828.0,120428.0,147.5,130.0,1727.0,2039.3333333333333,2761.0,1.0,0.063746322327558,1.000000000912947e-06,1.0737470246269254e-06,0.6451483560545309,3070.056497175141,5305.0,5305.0,5283.0,,3.0,253.0,4838.0,5091.0,,1.0,,,,,2364.0,9.0,99279.0,392.0,2562.0,,83.0,,,135.0,,,,,,,,,57.0,69.0,74.0,113.0,,,6118.0,16261.0,7393.0,20857.0,63.0,3534.0,,,PUMPING,PRODUCING,,PADDOCK,FREN,PERMIAN OTHER,YESO,YESO,UPPER PADDOCK,PERMIAN,,2364.0,1.0,,5.0,1592.0,4750.0,3158.0
30015325980000,2013-08-09 00:00:00,2003-07-01,PRODUCING,30015325980000,3001532598,NM,2013-08-09 00:00:00,2003-07-01,10.108145106091715,2013,1,1,False,32.82569944485851,-103.8676799256619,Chevron USA Inc.,Eddy,5120.0,114450.0,1159.4664947453666,0.0,1.0,3.0,3.0,0.0,4269.252903158805,1.0560276962401605,0.0,ok,122.0,41107.0,245367.0,147730.0,319.6666666666667,341.5833333333333,139.0,960.0,1385.0,2.0,0.3558159722222222,0.0151745285991105,1.199999999999999,0.8898966704936854,1353.4932221063607,6433.0,6435.0,,,,279.0,4893.0,5172.0,,,,132133.0,,1.15,2725.0,,114450.0,,,,,30.0,,,1450.0,19.0,10351.0,19510.0,155.0,1075.0,,117.0,52.0,62.0,59.0,353.0,,,2880.0,9684.0,3605.0,13504.0,60.0,4050.0,,,PUMPING,PRODUCING,,PADDOCK,FREN,PERMIAN OTHER,YESO,YESO,DRINKARD,PERMIAN,,,,,,,,
30015326960000,2018-03-23 05:00:00,2003-05-01,PRODUCING,30015326960000,3001532696,NM,2018-03-23 05:00:00,2003-05-01,14.89390828199863,2018,1,1,False,32.493015,-104.334587,"Fasken Oil and Ranch, Ltd.",Eddy,4000.0,72553.0,3723.543136638953,0.0,0.0,0.0,0.0,0.0,328.0016213276582,0.3441785722496293,0.0,ok,179.0,38168.0,556435.0,193901.0,107.83333333333331,79.41666666666667,220.0,557.6666666666666,780.0,1.0,0.1424088463837418,1.0000000000458926e-06,1.3848121626252684e-06,0.9618086299510064,3442.0401854714064,4000.0,4000.0,3943.0,,,157.0,3056.0,3213.0,,,,46796.0,,0.62,1809.0,,75978.0,,25.0,,,394.0,,,126.0,,1520.0,213.0,,1089.0,,,36.0,53.0,100.0,130.0,170.0,,1673.0,5760.0,3390.0,11373.0,54.0,5112.0,,,FLOWING,PRODUCING,,DELAWARE EAST,CATCLAW DRAW,DELAWARE,DELAWARE,DELAWARE WEST EXTENSION,DELAWARE VERTICAL,PERMIAN,,,,,2.0,2027.0,3906.0,1879.0
30015326990000,2015-07-27 00:00:00,2003-06-01,PRODUCING,30015326990000,3001532699,NM,2015-07-27 00:00:00,2003-06-01,12.153319644079398,2015,1,1,False,32.81274,-104.049812,COG Operating LLC,Eddy,4665.0,426174.0,1670.175254373517,0.0,0.0,2.0,2.0,0.0,7070.644295454311,33.29622960014724,0.0,ok,146.0,47973.0,24384.0,362695.0,17.833333333333332,18.08333333333333,2333.0,2813.0,3073.0,1.0,0.006428486787534,0.0221528057865937,1.1192716025177543e-06,0.7551487414187643,3345.7943925233644,4665.0,4665.0,3978.0,3978.0,2.0,369.0,4057.0,4426.0,,3.0,,546167.0,457.0,0.64,20294.0,17.0,852348.0,713.0,,,355.0,231.0,,,1909.0,,16245.0,24248.0,,1100.0,,,207.0,223.0,98.0,260.0,0.0,,8439.0,23300.0,16999.0,44240.0,47.0,6808.0,,,PUMPING,PRODUCING,,SR-Q-G-SA,GRAYBURG JACKSON,PERMIAN OTHER,YESO,YESO,YESO ALL,PERMIAN,,,,,5.0,714.0,3972.0,3258.0
30015328160000,2013-08-05 00:00:00,2003-07-01,PRODUCING,30015328160000,3001532816,NM,2013-08-05 00:00:00,2003-07-01,10.097193702943189,2013,1,1,False,32.23313024443364,-103.81853033238887,Occidental Oil and Gas,Eddy,7393.0,72240.0,1864.9313418860309,0.0,0.0,4.0,0.0,0.0,3560.070460670084,2.3671790250601044,0.0,ok,122.0,38239.0,71926.0,170565.0,102.0,140.58333333333334,841.0,1196.0,1510.0,1.0,0.1175445930880713,0.1163292405219482,1.0180967347204768e-06,0.900520156046814,3637.254901960785,8200.0,8200.0,,,,130.0,7880.0,8010.0,,,,151381.0,,1.89,1907.0,,80094.0,,,,75.0,85.0,,392.0,795.0,,12938.0,,202.0,358.0,,,168.0,199.0,185.0,230.0,,,3588.0,9779.0,5099.0,14726.0,65.0,3253.0,,,PUMPING,PRODUCING,,DELAWARE SOUTH,SAND DUNES,DELAWARE,DELAWARE,DELAWARE CORE,DELAWARE VERTICAL,PERMIAN,,,,,,,,
30015329180000,2016-09-15 05:00:00,2004-04-01,PRODUCING,30015329180000,3001532918,NM,2016-09-15 05:00:00,2004-04-01,12.457221081451062,2016,1,1,False,32.107197,-104.278313,Cimarex Energy Co. of Colorado,Eddy,10647.0,1911842.0,5093.238172143295,0.0,0.0,0.0,0.0,0.0,12329.000390003772,205.48467549670173,0.0,ok,150.0,835.0,22153.0,507154.0,139.16666666666666,69.58333333333333,0.0,0.0,835.0,149.0,0.0833333333333333,1.0000007707423712e-06,0.0006894204944993,0.9341690318511512,14077.844311377246,12021.0,12300.0,11565.0,,3.0,2035.0,8607.0,10642.0,,1.0,,1742764.0,856.0,0.91,45520.0,22.0,1911840.0,939.0,5.0,,3498.0,,,,,,,942.0,,,,,47.0,128.0,488.0,300.0,2760.0,,0.0,0.0,7879.0,21999.0,10.0,55863.0,SAND ONLY,,GAS LIFT,PRODUCING,,WOLFCAMP GAS | UPPER PENN G,PURPLE SAGE,DELAWARE,DELAWARE,DELAWARE WESTERN MARGIN,DELAWARE VERTICAL,PERMIAN,1742764.0,45520.0,1.0,856.0,4.0,10204.0,11385.0,1181.0
30015329920000,2015-07-28 00:00:00,2005-04-01,PRODUCING,30015329920000,3001532992,NM,2015-07-28 00:00:00,2005-04-01,10.321697467488022,2015,1,1,False,32.817627,-104.016174,COG Operating LLC,Eddy,4750.0,561246.0,2389.481084447905,0.0,0.0,1.0,0.0,0.0,5174.522452566342,6.408255522413114,0.0,ok,124.0,33863.0,17289.0,193307.0,60.0,70.66666666666667,89.0,1591.6666666666667,2836.0,1.0,0.0443979057591623,0.052243646609856,1.1825454692080133e-06,0.3103448275862069,24719.444444444445,4750.0,4750.0,,,,333.0,4224.0,4557.0,,,,791493.0,,1.41,13363.0,,561246.0,,,,483.0,321.0,,,2819.0,,22094.0,39920.0,,1645.0,,,103.0,136.0,196.0,309.0,,,4775.0,14001.0,8331.0,24496.0,52.0,5529.0,,,PUMPING,PRODUCING,,SR-Q-G-SA,BURCH KEELY,PERMIAN OTHER,YESO,YESO,LOWER PADDOCK,PERMIAN,,,,,,,,
30015332820000,2019-10-17 05:00:00,2004-07-01,PRODUCING,30015332820000,3001533282,NM,2019-10-17 05:00:00,2004-07-01,15.293634496919918,2019,1,1,False,32.32937157715844,-104.09959378381382,"Novo Oil & Gas Texas, LLC",Eddy,8533.0,433453.0,559.069963095068,9.0,12.0,16.0,1.0,0.0,4714.000389996425,78.56718384862093,0.0,ok,184.0,2021.0,6595.0,1009121.0,104.83333333333331,52.41666666666666,269.0,263.6666666666667,629.0,183.0,0.1987989886219974,1.000000000003716e-06,1.1999988501414949,0.9010695187165776,1230.524642289348,12597.0,12597.0,12510.0,,3.0,10.0,11410.0,11420.0,,2.0,,503480.0,1865.0,1.11,10770.0,40.0,452342.0,1675.0,13.0,,208.0,,,,,,,82.0,,,,,10.0,120.0,660.0,1.0,4000.0,,791.0,1373.0,55074.0,109573.0,6.0,98656.0,,,FLOWING,PRODUCING,,BONE SPRING SOUTH,CULEBRA BLUFF,DELAWARE,DELAWARE,DELAWARE WESTERN MARGIN,DELAWARE VERTICAL,PERMIAN,,,,,12.0,436.0,11860.0,11424.0
30015333360000,2017-04-30 00:00:00,2007-10-01,PRODUCING,30015333360000,3001533336,NM,2017-04-30 00:00:00,2007-10-01,9.579739904175222,2017,1,1,False,32.203911,-104.325264,Cimarex Energy Co. of Colorado,Eddy,10215.0,2803298.0,4618.238541022852,0.0,0.0,0.0,0.0,0.0,25476.00003350497,3639.4459961481302,1.0,ok,115.0,1307.0,3172.0,86566.0,1.1666666666666667,0.5833333333333334,0.0,6.666666666666667,196.0,30.0,0.0875,1.0000000000000002e-06,1.1952847457003517,0.8653846153846154,89714.28571428571,11936.0,12121.0,10365.0,11392.0,4.0,1527.0,10441.0,11968.0,,5.0,,118000.0,77.0,0.95,2965.0,2.0,124548.0,82.0,,,1937.0,,,70.0,,982.0,,,,7154.0,,,105.0,389.0,1706.0,1038.0,1400.0,28.0,20.0,84.0,1563.0,4336.0,29.0,14902.0,,,GAS LIFT,PRODUCING,,PENN GAS | WOLFCAMP GAS,PURPLE SAGE,DELAWARE,DELAWARE,DELAWARE WESTERN MARGIN,DELAWARE VERTICAL,PERMIAN,118000.0,2965.0,5.0,77.0,4.0,9382.0,11247.0,1865.0
30015333940000,2017-04-08 00:00:00,2005-04-01,PRODUCING,30015333940000,3001533394,NM,2017-04-08 00:00:00,2005-04-01,12.019164955509924,2017,1,1,False,32.172333,-104.33535,Cimarex Energy Co. of Colorado,Eddy,10184.0,3516117.0,2311.950607938057,0.0,0.0,3.0,1.0,0.0,18779.000389996905,312.98537422207875,1.0,ok,145.0,103.0,15654.0,1065269.0,17.166666666666668,8.583333333333334,0.0,0.0,103.0,144.0,0.0833333333333333,1.0000000000000002e-06,0.9035307855236516,0.9901009130225852,69388.3495145631,12150.0,12150.0,10334.0,,3.0,1723.0,11922.0,11936.0,,2.0,,4454911.0,2586.0,1.29,82381.0,48.0,3459987.0,2008.0,,,2488.0,,,98.0,,1237.0,,,,8745.0,,,,183.0,1098.0,,2900.0,,0.0,0.0,24641.0,57428.0,10.0,55028.0,,,FLOWING,PRODUCING,,WOLFCAMP GAS | PENN GAS,PURPLE SAGE,DELAWARE,DELAWARE,DELAWARE WESTERN MARGIN,DELAWARE VERTICAL,PERMIAN,,,,,,,,
30015334300000,2013-10-15 00:00:00,2004-10-01,PRODUCING,30015334300000,3001533430,NM,2013-10-15 00:00:00,2004-10-01,9.037645448323069,2013,1,1,False,,,,,,,,,,,,,2391.999987931066,198194802.23167223,0.0,ok,109.0,32.0,4459.0,70638.0,0.0,0.0,0.0,0.0,14.0,66.0,0.0,4.828945562896503,0.0368950799197226,,,9470.0,9470.0,2959.0,,3.0,146.0,2461.0,2607.0,,1.0,,190429.0,1304.0,1.6,2825.0,19.0,118667.0,813.0,,,85.0,300.0,,708.0,927.0,,24531.0,38989.0,296.0,1778.0,,,,83.0,499.0,,2240.0,,0.0,0.0,4856.0,7584.0,39.0,9532.0,,,PUMPING,PRODUCING,,GLORIETA | YESO,N. SEVEN RIVERS,PERMIAN OTHER,YESO,YESO,YESO ALL,PERMIAN,,,,,8.0,708.0,8844.0,8136.0
30015337410000,2014-10-25 09:11:00,2005-06-01,PRODUCING,30015337410000,3001533741,NM,2014-10-25 09:11:00,2005-06-01,9.399041752224504,2014,1,1,False,32.485316079647134,-104.18904116188467,"Nadel and Gussman Permian, LLC",Eddy,11800.0,44848.0,4465.886583028475,0.0,0.0,0.0,0.0,0.0,61.0000260944616,15.250106009441842,0.0,ok,113.0,197.0,972.0,276162.0,0.6666666666666666,0.3333333333333333,0.0,13.666666666666666,42.0,37.0,0.024390243902439,1.0000000000001556e-06,1.199999974859019,0.0,988500.0,11800.0,11800.0,,,,24.0,11364.0,11388.0,,,,30096.0,,0.61,1181.0,,49602.0,,74.0,167.0,,20.0,62.0,184.0,54.0,69.0,2854.0,163.0,,15.0,,,,123.0,739.0,,850.0,,41.0,104.0,11879.0,29719.0,1.0,1000000.0,,,FLOWING,PRODUCING,,MORROW PRO GAS,BURTON FLAT,DELAWARE,DELAWARE,DELAWARE NORTHWEST,DELAWARE VERTICAL,PERMIAN,,,,,,,,
30015338200000,2018-06-16 05:00:00,2005-06-01,PRODUCING,30015338200000,3001533820,NM,2018-06-16 05:00:00,2005-06-01,13.040383299110198,2018,1,1,False,32.2230848837261,-103.98198989198254,Occidental Oil and Gas,Eddy,7675.0,3413865.0,377.3727404978039,1.0,6.0,25.0,7.0,0.0,45259.12299789482,120.40939654304688,1.0,ok,157.0,74441.0,60432.0,415759.0,53.66666666666666,31.666666666666668,6374.0,3696.0,6374.0,0.0,0.008567821067821,0.0113686962584642,1.1324703738730006e-06,0.6628272251308901,0.0,7726.0,10695.0,,,,2696.0,7971.0,10667.0,2713.0,,,4197034.0,1557.0,1.23,81283.0,30.0,3413865.0,1266.0,25.0,121.0,,,,,,,,,,,,,251.0,313.0,374.0,64.0,855.0,,11088.0,23963.0,12619.0,32651.0,45.0,7205.0,,,FLOWING,PRODUCING,,BONE SPRING EAST,PIERCE CROSSING,DELAWARE,DELAWARE,DELAWARE WEST STATELINE,1ST BONE SPRING,PERMIAN,,,,,,,,
30015338620000,2015-08-15 00:00:00,2005-07-01,PRODUCING,30015338620000,3001533862,NM,2015-08-15 00:00:00,2005-07-01,10.121834360027378,2015,1,1,False,32.186398,-104.301559,Cimarex Energy Co. of Colorado,Eddy,8394.0,452755.5,2859.2139818440505,0.0,0.0,0.0,0.0,0.0,740.0003899998396,12.333420000527688,0.0,ok,122.0,128.0,4610.0,526677.0,21.33333333333333,10.666666666666666,0.0,0.0,128.0,121.0,0.0833333333333333,1.0000000000000391e-06,1.0251533173466498e-06,0.9483870967741936,80406.25,11722.0,11900.0,10492.0,11675.0,3.0,261.0,6622.0,6883.0,,1.0,,339438.0,1301.0,1.7,4752.0,18.0,199596.0,765.0,0.0,,138.0,1312.0,61.0,,,824.0,1768.0,54.0,,619.0,,,,96.0,574.0,,670.0,,0.0,0.0,4254.0,11511.0,1.0,401582.0,,,FLOWING,PRODUCING,,PENN GAS,WHITE CITY,DELAWARE,DELAWARE,DELAWARE WESTERN MARGIN,DELAWARE VERTICAL,PERMIAN,,,,,5.0,8352.0,10724.0,2372.0
30015339630000,2017-08-04 05:00:00,2005-07-01,PRODUCING,30015339630000,3001533963,NM,2017-08-04 05:00:00,2005-07-01,12.093086926762492,2017,1,1,False,32.17046488447696,-104.34420381200934,Cimarex Energy Co. of Colorado,Eddy,10500.0,3017029.0,2817.7086603382254,0.0,0.0,0.0,0.0,0.0,6438.000390001986,107.30070395815976,0.0,ok,146.0,5801.0,88266.0,603048.0,137.83333333333334,69.16666666666667,0.0,0.0,834.0,68.0,0.0829336530775379,1.0000008018257898e-06,1.1992907091627834,0.9659502635046112,16546.553808948003,12074.0,12074.0,11385.0,,3.0,349.0,11458.0,11807.0,,3.0,,3855392.0,2197.0,1.28,71834.0,41.0,3017029.0,1719.0,5.0,,1868.0,,,77.0,,,,62.0,,8376.0,,,,271.0,1626.0,47.0,900.0,,0.0,0.0,12512.0,37716.0,12.0,46045.0,,,GAS LIFT,PRODUCING,,WOLFCAMP GAS | UPPER PENN GAS,PURPLE SAGE,DELAWARE,DELAWARE,DELAWARE WESTERN MARGIN,DELAWARE VERTICAL,PERMIAN,,,,,6.0,1294.0,11015.0,9721.0
30015339750000,2012-01-05 00:00:00,2006-02-01,PRODUCING,30015339750000,3001533975,NM,2012-01-05 00:00:00,2006-02-01,5.924709103353867,2012,1,1,False,32.25913467593134,-103.78488452031792,Occidental Oil and Gas,Lea,,,2670.502112576505,0.0,0.0,0.0,0.0,0.0,2610.999987931066,216340563.89878604,0.0,ok,72.0,19.0,142.0,159742.0,0.0,0.0,0.0,0.0,19.0,39.0,0.0,4.828945562896503,0.0368950799197226,,,15100.0,15100.0,15045.0,,,14000.0,843.0,14843.0,,,,47000.0,3.0,0.74,1503.0,0.0,63136.0,5.0,,200.0,,,,,,,,,,,,,,121.0,726.0,10.0,44.0,48.0,0.0,0.0,7937.0,26083.0,33.0,11992.0,,,FLOWING,PRODUCING,,MORROW WEST GAS,SAND DUNES,DELAWARE,DELAWARE,DELAWARE CORE,DELAWARE VERTICAL,PERMIAN,47000.0,1503.0,,3.0,,,,
30015339850000,2018-02-06 06:00:00,2006-06-01,PRODUCING,30015339850000,3001533985,NM,2018-02-06 06:00:00,2006-06-01,11.685147159479808,2018,1,1,False,32.180183,-104.321304,Cimarex Energy Co. of Colorado,Eddy,9933.0,1297838.0,3063.3064002053884,0.0,0.0,0.0,0.0,0.0,4963.999987931066,411303930.1212463,0.0,ok,141.0,469.0,5377.0,1556681.0,0.0,0.0,0.0,20.0,81.0,14.0,0.0,4.828945562896503,0.0368950799197226,1.0,,11687.0,11734.0,10816.0,,3.0,416.0,10868.0,11284.0,3514.0,2.0,1757.0,1647380.0,3439.0,1.29,30297.0,63.0,1272494.0,2657.0,,,821.0,,,32.0,,558.0,,,,3209.0,,,,1006.0,6034.0,16.0,,,60.0,157.0,27801.0,79503.0,4.0,164132.0,,,GAS LIFT,PRODUCING,,WOLFCAMP GAS,PURPLE SAGE,DELAWARE,DELAWARE,DELAWARE WESTERN MARGIN,WOODFORD AND BELOW,PERMIAN,,,,,8.0,1626.0,10681.0,9055.0
30015340870000,2015-01-28 00:00:00,1952-01-01,PRODUCING,30015340870000,3001534087,NM,2015-01-28 00:00:00,1952-01-01,63.07460643394935,2015,1,1,False,32.81731951913367,-103.90399091124048,Apache Corporation,Eddy,11520.0,401814.0,1413.747706509222,0.0,0.0,12.0,10.0,0.0,2585.4806353754257,0.5661819055021099,0.0,ok,241.0,37093.0,126787.0,169385.0,370.8333333333333,390.5,0.0,0.0,1131.0,152.0,0.3452696728558797,0.026309120796301,1.0108064287950767e-06,0.6537503890445067,2278.202247191012,11520.0,11520.0,6600.0,9465.0,4.0,16.0,11213.0,11229.0,,3.0,,435886.0,316.0,1.09,131.0,0.0,5499.0,4.0,169.0,,275.0,20.0,,1115.0,1006.0,617.0,10955.0,136.0,99.0,1397.0,,,,100.0,600.0,5.0,,,250.0,884.0,250.0,884.0,59.0,4144.0,,,PUMPING,PRODUCING,,YESO O,CEDAR LAKE,PERMIAN OTHER,YESO,YESO,YESO ALL,PERMIAN,,,,,8.0,246.0,6724.0,6478.0
